106,x,Deformed Bar 1.0 kls,pc,0,0,0,7
107,x,Deformed Bar 6mm 1.2 kls,pc,0,0,0,7
108,x,Deformed Bar 7 mm 1.5 kls,pc,0,0,0,7
109,x,Deformed Bar 8 mm 1.7 kls,pc,0,0,0,7
110,x,Deformed Bar 9 mm 1.9 kls,pc,0,0,0,7
111,x,Deformed Bar 9 mm 2.0 kls,pc,0,0,0,7
112,x,Deformed Bar 9 mm 2.2 kls,pc,0,0,0,7
113,x,Deformed Bar 10mm 3.5kls,pc,0,0,0,7
114,x,Deformed Bar 12 mm 5.0 kls,pc,0,0,0,7
115,x,Deformed Bar 16 mm,pc,0,0,0,7
116,x,Deformed Bar 20mm,pc,0,0,0,7
117,x,Flat Bar 1/4 x 1,pc,0,0,0,7
118,x,Flat Bar 1/4 x 2,pc,0,0,0,7
119,x,Flat Bar 3/8 x 1 1/2,pc,0,0,0,7
120,x,Flat Bar 3/16 x 1,pc,0,0,0,7
121,x,Flat Bar 3/16 x 1 1/2,pc,0,0,0,7
122,x,Flat Bat 3/16 x 2,pc,0,0,0,7
123,x,Flat Bat 1/4 x 1 1/2,pc,0,0,0,7
124,x,Plain Round Bar 10mm,pc,0,0,0,7
125,x,Plain Round Bar 12 mm,pc,0,0,0,7
126,x,Plain Round Bar 16 mm,pc,0,0,0,7
127,x,Plain Round Bar 8mm,pc,0,0,0,7
128,x,Plain Round Bar 9mm,pc,0,0,0,7
129,x,Square Bar 10mm W,pc,0,0,0,7
130,x,Square Bar 10mm B,pc,0,0,0,7
131,x,Square Tubing 1 x 1 (2.0),pc,0,0,0,7
132,x,Square Tubing 1 x 2 (2.0),pc,0,0,0,7
133,x,Square Tubing 2 x 2 (1.5),pc,0,0,0,7
134,x,Square Tubing 2 x 4 (1.2),pc,0,0,0,7
135,x,Square Tubing 2 x 6 (1.5),pc,0,0,0,7
136,x,Tubular GI 2x2,pc,0,0,0,7
137,x,Tubular GI 2x3,pc,0,0,0,7
138,x,Tubular GI 2x4 (1.2),pc,0,0,0,7
139,x,GI Rectangular Tube 2x3 1.5 mm,pc,0,0,0,7
140,x,I Bar # 6,pc,0,0,0,7
141,x,Da Narra 1/4,pc,0,0,0,8
142,x,Hardiflex 1/4,pc,0,0,0,8
143,x,Hardiflex 3/16,pc,0,0,0,8
144,x,Lawanit 1/8,pc,0,0,0,8
145,x,Lawanit 3/16,pc,0,0,0,8
146,x,Marine Ply 1/2 China,pc,0,0,0,8
147,x,Marine Ply 1/2 Uniwood,pc,0,0,0,8
148,x,Marine 1/4 China,pc,0,0,0,8
149,x,Marine Ply 1/4 Uniwood,pc,0,0,0,8
150,x,Marine Ply 3/4 China,pc,0,0,0,8
151,x,Marine Ply 3/4 Uniwood,pc,0,0,0,8
152,x,Uniply 1/4,pc,0,0,0,8
153,x,Ord Ply 1/2,pc,0,0,0,8
154,x,Ord Ply 1/2,pc,0,0,0,8
155,x,Ord Ply 1/4,pc,0,0,0,8
156,x,Ord Ply 3/16,pc,0,0,0,8
157,x,Ord Ply 3/4,pc,0,0,0,8
158,x,Phenolic Board 1/2,pc,0,0,0,8
159,x,Phenolic Board 3/4,pc,0,0,0,8
160,x,Plyboard 3/4,pc,0,0,0,8
161,x,Sta Clara 1/4,pc,0,0,0,8
162,x,COCO (TOTAL Bd ft),pc,0,0,0,9
163,x,Baseboard 1x4x10,pc,0,0,0,10
164,x,Baseboard 1x4x12,pc,0,0,0,10
165,x,Baseboard 1x4x8,pc,0,0,0,10
166,x,Clover 1x1x8,7.22/ft,0,0,0,10
167,x,Clover 1x1x10,pc,0,0,0,10
168,x,Clover 1x1x12,pc,0,0,0,10
169,x,Clover 1x2x8,12.80/ft,0,0,0,10
170,x,Clover 1x2x10,pc,0,0,0,10
171,x,Clover 1x2x12,pc,0,0,0,10
172,x,Cornisa ord 1x2x10,15.2/ft,0,0,0,10
173,x,Cornisa ord 1x2x12,pc,0,0,0,10
174,x,Cornisa ord 1x2x8,pc,0,0,0,10
175,x,Cornisa ord 1x3x8,25.65/ft,0,0,0,10
176,x,Cornisa ord 1x3x10,pc,0,0,0,10
177,x,Cornisa ord 1x3x12,pc,0,0,0,10
178,x,Cornisa ord 1x4x8,26.6/ft,0,0,0,10
179,x,Cornisa ord 1x4x10,pc,0,0,0,10
180,x,Cornisa ord 1x4x12,pc,0,0,0,10
181,x,Good Lumber (TOTAL Bd ft),pc,0,0,0,10
182,x,Ecopor 2x2x10,46,0,0,0,10
183,x,Ecopor 2x2x12,pc,0,0,0,10
184,x,Half Round 10ft,7.22/ft,0,0,0,10
185,x,Half Round 12ft,pc,0,0,0,10
186,x,Half Round 14ft,pc,0,0,0,10
187,x,Half Round 16ft,pc,0,0,0,10
188,x,Half Round 8ft,pc,0,0,0,10
189,x,Matwd Clover 1/2x1x8,7.70/ft,0,0,0,10
190,x,Matwd Clover 1x1x10,pc,0,0,0,10
191,x,Matwd Clover 1x1x12,pc,0,0,0,10
192,x,Matwd Clover 1x1x8,pc,0,0,0,10
193,x,Matwd Col Cornice 1x2x10,pc,0,0,0,10
